1
71244822 4490
23658336 22144782 951706226
39328590 27083466 221545622
60407435 34332188 234917637
323798 77528289 497114033
63325466 84477220 282911744
30931159 34981797 194354184
68033561 45296420 953529116
36133386 20262499 894975008
55398581 13537811 315856438
81975341 16221776 643726853
59537239 29691892 393654568
24158501 87541839 602062633
13033485 33759267 880642757
55120011 52978288 116726829
58151293 34891915 214036911
74735348 87089342 864012831
7608701 28238096 279801952
73003626 60371818 410027842
56590599 48764732 782623784
43023829 64668438 367679826
62146732 59778037 470814904
84460976 46949704 827285339
29002525 8189327 407871829
52671707 17373676 200349502
27058127 10693040 830799325
41459802 46870700 869171014
58989621 87153017 155338899
42186602 67979470 614405771
45835649 5154475 615641176
7613082 14327211 640983940
48545005 58247075 533838398
29150257 39118208 107292131
79318347 63492800 315250166
64208611 75420614 608962380
83234598 63986125 481620328
13135467 5919912 17471339
37187943 67541833 481138924
85520193 26481878 993558490
34120634 44335144 797286238
27375717 36266619 508764951
85318675 8152910 188341938
89164600 61854869 88176018
74358351 12073660 460441801
49074254 67412510 152231885
67978966 64541022 970127295
11443293 54055166 583297660
54317172 43080352 877997538
80816424 11035669 721872571
6173577 37009394 999833032
57189914 82244279 29275741
48265327 54211271 190039134
56148157 72184957 635159046
8241693 77494271 474304016
1455202 22667728 665002322
61300645 20411685 410297171
3366 86439800 134730513
18501651 89486167 592472463
56322357 31355875 636853862
39180468 90353457 706460548
64917343 16927376 726586396
22965899 32850351 775382216
12034788 4380458 643587818
12373369 4154672 736786645
3149478 55217217 775762005
44491192 3666601 783573423
31165168 5559430 343445048
34714399 75347446 926421280
82361828 23615000 127373990
27431262 71207896 232289510
39155011 61078850 644214410
4007637 7210037 854022156
80517695 65387703 27856308
61017656 83549529 494552626
74139433 47470850 675507944
78519073 40502455 497395021
22533673 58472912 738319649
33405219 10461381 100539812
20442542 22086503 527288635
14763026 66694249 469099215
89114352 21500121 794553453
32031688 26549425 800687903
15603220 85067665 768300128
73631524 45254065 583682983
26261659 9999008 776355426
8508159 328855 35393312
3745748 77097427 679033690
66590786 29762906 712726686
14010051 43405393 786618940
23438327 19233004 992920637
14228474 66111909 328947351
66623908 63074824 98652694
12357560 34572837 809677360
78994926 37267811 231257185
88399832 31270013 38233769
37670458 50141743 885213667
44605887 76084921 482134919
77765132 58026384 165499350
8512727 58789371 990253334
8194205 68273619 395986677
77978996 14706056 148568777
55577116 69976744 413508032
13469123 20416298 668698787
36617261 11725242 485838147
60700058 26427051 849589534
74565060 12629864 655034184
6323740 66378610 739642415
31612989 25669446 397077867
34040983 69918540 324906176
15979086 15199236 484217505
48409163 65742295 366492539
69919844 2230669 254509814
80245113 31757620 322433632
38411849 13903514 37484859
29721141 73011607 856997574
76705315 70787832 710640833
76098639 33231259 934489903
13339241 75240425 52333997
19683462 30880392 115726799
47954852 83698934 532659118
46052805 12653365 936354268
22612157 87158399 851250523
3850367 32396027 944441375
87621698 53111260 133603095
48818577 75516900 393456108
88550095 82979289 432643205
3188767 51611608 624744154
40268286 21701804 593321058
29685015 17442514 877724523
7927098 9860257 345513939
86012175 34103319 632347124
66452356 14498481 661666317
58528740 72063884 914384373
37496268 43979576 469436873
56182137 10834475 222475195
85650950 56831972 403248312
64079756 42054948 813944619
35234953 5358831 987798426
80362691 78245234 43670472
72863374 29404023 669510521
81884876 43580798 906885066
26163041 89902490 878532287
51957756 59082189 26135660
27033369 27997999 992471167
69306922 41959050 49216869
23440207 14126090 698234080
76648995 8658270 958685699
9931340 38279512 402664470
28730105 38568113 434951478
91031818 65737414 519514975
84394660 40894396 42091324
33220640 32523974 151203623
81326051 60811144 689685515
36334568 47224535 97998822
33669711 38848501 519954776
89932869 81801739 203049331
36687364 33811086 782359423
48075301 38748418 257004117
40492324 89035412 930936897
6613994 88578220 31304176
15275267 44307431 464915608
34133698 2335143 997275252
90116719 90489763 453572253
21299212 90788108 584034825
34246848 30006901 259926440
78326232 46945429 933921944
15145600 13027128 821722786
87260604 64975261 690952263
35766721 51117859 665531091
67126718 47959100 62656367
64333726 37039952 719299565
19953230 944747 981029166
64126266 26409853 274595586
23368374 81354512 633480102
15364920 70213080 826847549
90728736 76623952 942294120
3032523 5180341 797719133
75335299 80040510 2746265
18554721 82410501 939142983
21082662 81191575 178449171
43489745 14804052 783322791
62455161 74571666 148544967
88315932 82361398 342143738
46553965 49255082 615014624
90635586 810734 24522717
59302459 4395821 53495025
43515367 7461960 302581886
55689453 56806800 446332624
6314639 76632954 345105872
15217125 48615841 462869178
52825729 75166174 446539671
43965280 12998099 923348338
42852848 49263981 378987236
16782835 42933502 523945666
15230874 78789724 976354175
12345079 44409543 647472094
54181247 26959965 451180778
55305602 39857606 925169742
89263526 37296717 174800297
21453684 25215197 415010016
12814856 45676379 827677309
15820818 13521270 919121474
45856292 14036401 252837644
38566297 57476317 450920681
9443958 26164122 358724299
84562335 45477756 558920903
20256119 78883075 622260718
86186555 47059510 914871795
82928194 44001743 332720871
69565509 16497165 545249047
8823007 19797261 22709473
26897797 38132768 105004668
6794591 11815145 502137994
2925787 70753027 695227488
82849915 32478326 751025098
77552888 8625737 409094367
51507738 29561913 767782515
85132894 33319876 708429782
73506181 12687781 88448848
16620420 31826595 274976168
14757183 45384476 451865315
68223107 60430269 902848546
37591587 1479770 111254311
40387656 13174456 218733577
24333754 34541825 316685639
78386749 68758538 686274921
32166764 12210314 401735975
4562538 11319583 159686465
74213343 21983782 100215559
17755735 82538490 656077283
57611025 48328994 35404852
78269538 36992007 316959359
42228756 42023621 183863577
72575558 52001523 542778429
12480584 59726910 295808828
76935000 13236737 901544807
61121538 89762919 518079194
1621962 44838402 26890795
55085462 90734504 374486337
20784746 7844222 54662893
62591913 27671273 395710347
81273479 27321892 97520131
59497404 80286465 399087937
88597749 29006752 796175700
1386264 5360312 345037740
25158760 40273654 681439083
48793875 64199611 472796386
61606301 21148908 507569429
43475920 88918570 760568087
78305051 67622469 313674377
56382428 31126405 402951279
51379094 76157203 810119626
6410751 90048420 857668450
71657402 9654220 692572145
41905981 3470283 789846973
75337977 71236674 489196935
65908153 38045534 889932598
75810772 17835491 205724517
86757290 45531313 36934175
39460552 88435255 340292386
62307667 32411912 46187907
75269250 70533796 370922734
1303502 45786425 17610233
42070743 26279675 676394015
47097599 84877926 251942499
38491778 70407100 544626206
74225003 73728367 909898913
20302757 62156791 355111602
80732862 79790303 354542307
86973863 14408700 636827515
68197656 57174042 737539393
4429844 56361606 954978159
10320518 79255378 171067036
3159909 56369565 957078289
73658381 68036530 873800114
30467947 18414891 609371125
87560167 28128911 102654591
35906204 48983251 805819924
64877943 66395026 45338216
36020595 71003715 848076159
78245545 36416746 905497557
44509888 23449406 863003219
3880043 30187491 696666382
37579576 22859619 403871675
21948054 68573945 849383314
50687253 64463948 21580298
5292617 76411888 566016796
78465801 23342880 961495636
67386581 3776898 323447651
90721547 33742264 101694910
79929428 68550009 300758504
17296374 78221857 310319204
55404190 63615798 33031700
60299485 2998087 61825407
79849339 89476033 736298312
61781086 57487487 660346775
7678220 20641727 453251886
87434317 32677936 725785811
17206153 70854605 663263650
33825190 43754747 648038583
75691429 84831132 434275777
47578154 25286579 923569719
51538656 14565296 822632012
73614908 71033777 495668657
20497210 67723027 994706222
86583987 61987546 936390773
45109031 83231051 101491224
31381878 75605392 782923989
53442161 39795502 882470616
77828222 37011155 611016592
47392893 55106039 264006714
71621388 7191464 721952886
90774360 70821487 869589376
74070139 88985063 522620982
8359217 21380331 231595408
48310091 7245904 547373193
88995680 14754415 25766154
18625899 59767125 900187007
39641690 1657448 430560176
51024340 51114944 559217662
40042251 23680152 740200
74000300 82812015 841249066
18429838 57089595 167597480
58346610 36552591 626661681
37053181 34633927 617496047
82501316 19248224 457438430
29778695 5291058 584596269
10640339 6438502 876191999
28160611 58079868 314072178
28645428 6590275 318690786
51257468 53435888 605944948
83753864 18196226 676557489
53589757 63955853 55731235
31246106 67790416 417445324
90359947 86742854 101637840
23920228 47475116 215384023
64541531 27119498 533620318
65747795 6056899 662214208
61911052 80377236 478757491
78416245 16326611 850328717
23349042 63293488 783801422
48303921 38876004 355612676
41129974 31670555 671167005
66792931 90247199 966822628
36008073 89863305 520980883
72436454 37666611 25512472
78527281 74189834 577334290
62442836 49918349 566777366
63581547 39020366 268649226
28189149 19738502 832339006
66541946 77240785 769982670
46903200 12046409 90470174
48023434 22942812 7125043
84126245 56418939 657428698
65129813 22748095 679985952
44820904 19524100 255347023
31918474 53612528 808562203
21400530 73839224 964927419
18022846 85788659 179353628
25487005 71190945 934547084
63295951 53493801 373749253
17447742 3585985 555053293
63165128 61235583 876577834
66182714 19930541 628912772
84822469 27483476 762969351
90692198 75654739 151876935
9895394 56260327 841628772
34889680 6021121 919556600
85661066 56352014 290374113
19525891 46132695 937762695
33021053 37763050 438074697
20288437 27553427 361600083
61222177 14311922 62211826
25313293 86179503 468462155
22586298 75239396 351910377
41588968 11917819 917745172
48884665 72884674 507193186
45621890 56099227 58271391
18343572 819757 96529396
21663113 10045956 913280727
21529375 54928461 340476259
59182483 68058034 156954841
67180278 3459012 685482241
60100717 17141709 633618604
52419867 80128675 488054022
48937653 4679858 224496056
26237169 18965758 192555283
24184278 32000579 431236652
71438644 73825545 528699095
23007026 67265544 284961624
43911619 67797345 862616510
88494241 6126803 246099381
81092774 70121187 407608969
82543161 83991251 294594893
26907803 1441401 718171207
36192374 74375913 537232120
21315182 74673611 832944863
15294355 63575396 163821715
57712704 88687683 345983217
58831135 47123415 878803618
55849507 62263797 689681875
65564117 16422947 48966476
3770202 78561840 831106026
41798495 55324108 817061728
70403770 53035424 39590760
29668693 46396899 762644417
18256834 56094815 164750416
21329470 37940340 145278930
80562892 15772125 802368247
76788007 83821044 625926241
28172654 40264668 288799745
7536279 76952459 561436412
4599561 69228449 71922188
13867766 36611830 477516200
33347192 87700614 514018097
78093917 5758070 660005823
7328745 7637022 425635933
52369030 40766553 860130529
22624630 46351867 478485930
27371951 52656761 813686214
90193214 25872683 469635441
43582293 2999922 731312151
2392041 30594332 348163207
68037334 18520306 314872319
81314712 1786787 883416875
33041594 21882457 582907737
38595538 88104340 854346431
30421602 16628721 318770597
48802405 78580028 102956792
31224871 54605673 311077404
64351359 16600309 399593409
24092763 78229260 688301075
64237492 16228987 72270364
8493173 50214852 587222306
66078846 47719572 381753387
21597521 67358330 391290307
62389506 33255798 727227104
64605837 38422668 533845478
84939639 42646466 185114450
44976951 6504133 748768605
26218814 49748913 390276239
81427307 85632256 172186729
38165670 86204950 757762896
41695264 9835516 652542537
42698772 39151275 331342314
40107729 89998573 74777285
11060496 68959083 327015531
29897896 70322243 667101639
36955888 86346073 629144594
27980116 52968608 79699201
18662028 90304190 941401519
29047294 2976911 918572682
8192099 87363729 836668685
8191018 16414895 872842753
90674500 8451470 858055395
87802584 7778624 843079904
61363292 1037679 408714144
27051896 4413730 858399871
58902735 41212054 571272628
57822084 74975491 6148181
10657025 88904734 926030356
32537028 2381557 925947382
17981871 82164632 707153282
30301522 50633540 883422477
23571243 15826394 86194494
24534811 40978941 788721120
86627586 74878371 282496584
47282099 58108127 568609692
75078712 42419431 715124777
19447871 2339597 787972127
56025078 81741981 388623684
72309090 60296746 506508708
74914734 73055035 875973947
32439649 85400945 512497253
74151283 61609546 573904374
79893878 27740332 985425414
59687903 32292831 467343482
65936371 9830700 966069403
82863382 63106946 780377552
27244281 47170459 92579384
66554433 81981653 960351685
8988600 68451954 68003185
63397051 78957122 675382240
39546451 53669674 267836038
54103537 9849040 139143226
73041592 74536075 405952156
79345167 11920725 847302627
28193084 13816354 652746507
11526008 47524099 824261399
59412980 68255349 804741410
55637754 36953691 39558586
1839821 10682184 575828272
78877079 47586485 529645489
24894238 84676277 759534
21403601 44811505 639054470
35885392 2828111 968190852
88716360 18295035 159637022
79495702 17500981 975974726
62512011 73855205 356028985
73590864 18865218 319495705
66768839 80842935 863081443
63484339 47530970 366179031
55988112 87702397 899641406
5127721 69847414 256073116
65285063 56890994 651923013
42891040 29420435 364210213
45439385 69740276 36494258
55550567 38407082 219981100
48317880 18023654 322120532
79193972 20287742 842960389
78786478 20434430 102556941
62329066 9498918 664633456
29390839 21889062 377049022
43017173 80963812 506828771
81201324 8305084 193576712
57242522 21764846 938422987
4451248 49003164 543522752
36743069 27400355 38971128
77728841 71065726 587865240
37325412 9273907 422378354
30592698 24432735 366012242
6563849 87546367 756075578
67932501 63825238 555698118
70100939 27692939 817742835
69736575 10794522 349306461
45233156 3396740 840219704
51104667 283058 932623285
71277833 63098724 536189944
43751367 20722174 958098203
11272713 42609311 239082848
22205321 56431896 368415242
65951222 88519937 743214178
7293849 57707158 834238716
70817222 75987654 794425186
67176519 51927446 134768016
67611803 16464897 193776947
29816023 48078458 258260256
52335669 1848380 518191156
55745428 87686847 333087646
37671145 9348835 255644010
7597948 61884594 217879461
23698694 72497906 951150564
73187938 38041127 958036134
58471970 79353461 280287164
28150462 48973014 508450734
60226388 62831633 864931316
81769869 87905987 73960676
33737847 49350422 677150146
83313864 77845889 298808542
45328196 50565979 288236269
55378073 82018052 685622795
83355830 21800224 757805115
81825869 24582920 364155000
75640505 72418424 989132461
54125363 37115656 717892977
11006086 40543863 831575893
83023642 42231358 452847896
18150727 21609229 277294396
41064218 25180300 895667328
41168671 68532715 723370529
83228868 26267618 885909437
68569928 28868508 730188563
60338024 73165667 18709590
10603706 2349100 40191246
71713517 81822527 79177326
44587659 87956073 552987620
5719139 78227160 7878337
55503411 29886349 497326717
83980477 24510121 556791219
39474413 58875626 346311486
79668950 51082706 662217755
49880381 85915716 544900226
88411246 14268793 652499780
77245589 28878115 49256525
33786440 61165532 446603371
56939321 53919504 416360737
14372872 84465153 14122388
41992723 48519074 997537041
89804486 42707438 11440158
71460695 15799491 147182826
71645008 39500728 974423752
62447730 76853324 234922846
49198731 1872747 107827714
45053861 10607320 869857539
48268267 5574299 661691072
81413027 32869345 944394487
82935075 21379694 278485168
61301440 88784922 779578494
55183346 62078543 421594133
50001303 21356172 985195414
10920835 80099590 51987327
71387192 77066481 457831580
59429413 23902746 275744143
4613995 60625613 871119559
15527341 6059615 387868701
40675719 86615450 757962219
85579689 19686334 955759038
43174282 32511598 743917026
24727923 76000529 202594726
79102288 13801191 687417788
37321142 50734549 311861318
17861479 83538113 285670904
80576606 3943793 537826215
35016960 83332507 957234079
74611191 23288606 767290250
72295677 64076425 364867656
10374139 85738845 10170812
42893870 31371980 277264811
27619544 58942047 102782551
58868926 59786443 107061675
38107733 28035109 386863993
8241121 70343562 858015379
13406806 39833369 112057010
71585769 17491398 271396842
49740598 46938375 419880643
552339 86663157 615646665
765777 84628936 972991463
13648122 29114909 134271232
40229409 8295242 886477068
5749632 84372597 269672231
79797223 2602455 242158876
67278519 23649211 897069919
8952450 18649163 376797819
63333272 70894808 422796770
7163298 70355751 806351190
45669685 89299630 528854280
24021505 19025970 627171424
50682821 25079114 474085378
86167887 5571035 539031263
9590871 46221827 661757583
89084459 83534786 118090696
14277799 43651162 20513290
29904791 39305207 819297147
55201322 22441172 497386274
82123704 1930593 46311440
805853 56835647 990283352
25007710 42845223 629202671
81692795 44210462 34756375
46362296 17167455 818788870
46278587 46466513 241015489
40166717 13712988 644559123
78577403 5939389 247983849
45858383 16072004 92876744
51811635 24554981 223253046
78117933 55926639 253860183
19729546 12315323 354449164
80407539 30995287 156923274
26196934 68699270 12890582
27014978 69143882 632775640
70863642 87809444 605413288
71076211 85491276 626026904
27596456 63179420 950568757
70258140 4243183 286502096
87292563 51420398 283189672
76140879 19245170 227898199
19233783 11873027 970403760
20696338 63807630 385110044
1673184 84490105 178986078
88714566 45874876 3253975
73125227 70727868 510710657
33284418 13166217 40469938
61127536 5603632 857820430
27248854 72087651 620449188
87681836 48526925 29550986
27979305 87012952 335808045
66166778 34365071 992531207
34852480 53797257 936661102
73338449 12665408 374974950
19665640 56561344 479979103
49226997 62773857 922945451
62580561 32717186 458925615
26149882 13200237 709416756
42217966 44637262 728154328
54983274 38939554 426143469
52628425 55376200 373691432
61208502 89528709 485776906
9220810 16558429 127830924
20128791 40482217 466922940
90805739 25672458 553779321
72308533 61547644 391186361
28979830 73411642 285829626
13810543 70608820 536284016
26942107 52731327 756804525
27091175 32259240 916992786
56025002 88084621 124396754
47144095 33550398 167959277
87388688 64093384 434937358
8317495 26943554 636035548
64687876 80559031 404241626
23421166 35232554 223718002
37743520 34402872 622139006
77159960 74152449 720654026
2412444 48315635 827083131
34996042 87333910 948588305
8874485 61333668 782095037
4018648 13610336 194406712
61174675 86541233 161255505
25448244 24302022 203984475
27076038 41068669 62438993
8869398 55665787 806152549
12548476 46941328 229913900
19910117 32974945 607399162
14234825 56539488 449035942
86548423 52643467 640590105
43871655 11467407 42126074
25369561 44054148 802407188
69030264 79483759 776988518
39907525 49876369 951251882
7927597 68893074 760289540
67118813 84276582 194569463
69954114 4470637 993632261
32190137 45703885 612619056
37469179 44535110 966314246
44294885 29362311 784458614
60949824 53661911 567690734
49689662 76540534 734542777
7108309 38123235 110715097
40796016 58306078 842399706
6196055 8117233 272348054
13872407 28582594 922398885
67446989 32335542 925807904
77393277 45858286 489718084
67723904 74006187 271804026
49387584 76229614 875076468
2116329 13954913 853684272
85967059 61576589 939097670
5873771 19229199 377003540
35062713 90746726 354122032
3652456 29786558 265205502
42679330 77167838 498800269
53388466 66032312 222991749
37741653 18158195 367852105
3344994 68489822 199854500
67071703 36687372 823669811
71030879 79766190 457311777
5442447 35317785 625407323
71742843 55146813 860964954
79090839 56792134 611606630
16637322 35976908 564237841
22068014 64133624 595152393
10463355 47931142 39948906
35890804 54594721 140387738
68574171 32533013 322579162
30179932 33068971 537813885
10318500 11211921 768011478
62755560 24873265 527110435
18309864 19699618 242826018
23894318 60318888 458257752
1142658 74734130 434572329
54287697 20048946 963666159
87779128 9591419 522464226
70070851 77119818 356003686
68155767 35762387 870557366
55659357 81549421 23987142
26944395 10018676 922233170
5199300 24554201 354640920
60192221 56940194 718197163
86335370 4381985 121594201
83438315 85720080 17381193
13558101 51191630 578490917
24270373 39987713 37438712
61444542 79458339 762630287
26437771 17355404 763544577
52937064 2070232 542029142
2426004 19415811 853538273
4760633 80501699 881937294
60498676 45019249 28164931
66380845 54836330 742815958
88582488 30712405 471049516
25517097 29395613 548316492
21597971 88139466 622269888
57982382 76554701 816454044
81395417 28454345 981315414
17064276 63669131 689253542
2426996 41703497 823574403
36912016 30180668 502111867
56719181 41054192 460327438
74939831 90514724 964155667
49938600 72841393 2197543
73211512 57662220 375821706
51319887 768920 277393050
18312616 82586164 419374226
83684047 46714100 994660294
54688040 55596894 862395311
48816767 37542542 619432682
52697334 42099548 653022956
43570271 25121396 853736225
39729977 67872000 912540153
54481358 7242382 230279348
9412597 37704076 181159386
38828558 50932042 138414089
64569249 17531788 687084800
50946154 5723404 247441914
36897764 1414181 713743045
40169667 52153919 967338427
57481559 70086221 604677291
35408692 74119923 632412413
65871989 22495316 385426587
46630105 27166838 644201387
21250990 66638872 505861157
58339493 72070244 444169301
88666714 58482843 236188015
89986100 84002846 179111889
84879597 29946910 864038369
81469423 60178480 802540768
4086926 62703097 100764860
43863184 26058112 601279290
70372855 51514808 893108309
71930873 3637528 768633688
31096053 28789460 194462542
90696336 532489 248446112
2963961 47229350 261423470
5820432 86991324 535178758
29083625 19867733 333181023
31227868 35454614 940229818
54426723 69437872 946677741
4266774 38837099 70569569
44376520 6619767 86617532
51406676 9281376 117128257
30246816 88570104 329391296
20171192 80194999 137248222
12650104 46943791 51697371
73356443 69178642 476592345
14552095 45657814 809121722
19517821 21166506 947736548
64125021 55656533 895379686
67193678 34312392 86999243
81250329 64663336 824788335
33913744 20222211 219943250
29211433 70655005 135225056
57783499 28832037 494255494
63997515 78194408 465207409
21192519 7340872 414154127
12333963 47291642 96093309
84578346 36762921 804826972
78082235 14039041 535226830
13006222 8717435 216969920
2261302 63926693 802052638
90734297 7781596 470721680
453382 51308134 478049214
44524098 17971679 852981645
52093402 75828173 774133597
43073813 1110330 137370072
24992612 67148085 103259829
65323470 69234106 837313199
23586800 40692802 932301637
14332458 33883769 50034683
16947298 15141864 980338434
3781980 72297660 454951282
87583651 50982821 517919252
3934555 48831861 647637020
38222143 88975340 681869597
84008561 66765040 109189289
85139631 11054573 600015344
90301601 3056376 198430762
58906730 83459671 415890969
725305 67251628 856889110
81731668 85307394 271466023
37145827 84366832 800178919
3690689 60122739 896493658
20900271 33776094 165604423
12756588 11716063 714977979
45233719 42073840 444585829
2421382 16475188 481265111
10274051 6715399 18497283
68459230 17182364 907667626
77894718 63123436 976272043
62793000 49376052 512314073
14266276 74827756 976710430
68287857 40757582 378322625
68700242 71041065 143627116
10372144 41648658 183324375
17308006 28543972 68504861
40376832 31136917 511271063
88031435 88435031 833317139
42647751 84243651 682890300
35860754 10047409 704458954
69190046 18639739 271349108
37618086 3713111 185577841
66878889 29810719 382471936
14982545 57839858 340466361
63343665 64155087 608644024
41994460 56900285 593590801
44661023 30155372 246636712
124968 21100510 879529123
53680103 30040871 579459933
38063797 79425188 754550059
60454113 22917737 266598923
7786638 39230208 315791388
63130340 10619100 412643331
63406198 14970949 254053845
41568776 65853850 15186697
26097716 57972567 496653318
1950749 22920202 637628205
34845652 54012915 456813632
7690268 75182966 55075537
40741703 12726898 457167041
13490295 74488878 664893487
61210930 59794237 172849697
27212016 34336043 83962778
66936317 63489246 474516883
23436323 29206327 436462179
2371472 63917528 492423177
6819314 48063715 732266072
11939473 77968017 874886917
46634025 12818101 403950567
24493603 45696587 898687816
22456565 46237570 719592507
63283464 71476099 814422447
28144687 21006040 976514760
33816539 14356625 701314371
86537057 64634408 805900241
48609883 87378232 679377021
43400737 79758206 80294861
45829106 31343383 766555224
85618218 89189022 178317173
77981142 62798811 146416472
11676069 4113302 215446772
879142 28407632 723247658
51940886 46457407 916963686
82893161 42595321 799655702
43610878 79712347 9368111
80759675 31465656 347449902
54216304 69496179 127966714
55975325 19926120 29462545
21828276 74529683 137686884
43094654 77288681 447187398
67661244 64549919 353234651
31487477 60586427 513107743
59923581 59367691 493755496
26605748 12612417 454458437
59531035 81661458 231278762
73906573 1562482 257270647
12269719 90639628 914317458
43326204 9039751 615434076
73491659 13815376 475561666
72351577 56053779 911072402
54373945 34580627 202119370
84567160 89628663 483552130
10840621 182641 401868651
64121590 15200571 60162246
32099746 39240625 768909073
76173414 50286664 60753190
13309885 66416204 182550885
29164490 11007926 870130072
17046812 64976230 692034466
7412469 9743437 280473925
89617908 37617779 667110376
24437708 84421491 808676924
41914940 86731237 971350132
59533406 74188289 79772907
64445095 24358617 207904145
39056505 82322814 403403007
55465270 49450718 265661054
45297530 23076133 730319010
42015015 65186913 812657139
22088979 32671518 865170803
24823628 71629253 951176155
58200930 18592913 606630600
76314781 84482661 425731856
28798328 15920011 808000670
17635281 47823828 761536231
23507196 82418014 138459351
26938111 21989616 804514401
56991708 44670710 454954936
26773812 89994197 621363825
66487879 68224047 230169069
79085768 49344464 788591896
20418912 16603451 844226537
69557614 67305503 408404581
10885033 88155880 975656693
69169904 81331046 459522288
20247303 67379454 48281600
43612867 12096881 415985677
59022894 8106446 874909301
50280171 9906476 338631966
74273824 18813194 517508571
89614651 73241680 765552192
63224757 7116648 868883448
72070094 19273698 405059161
23297490 54274266 726970393
85193551 18202165 716993817
46260603 82891376 292517506
64390737 24001232 671042087
41207688 7392858 662831945
71836452 18760014 630435425
51122843 38483932 774545780
22140668 2688685 168006765
38168658 15318485 261803785
60148790 27950246 365059241
55465817 79473097 401765776
41856324 12663302 778567458
17875268 62149417 820320013
36674935 55913959 761294933
41519833 33398338 285301364
64229474 40712205 634930534
88860256 47378276 921815375
26523461 88967859 214865823
202894 77665119 944572816
52785368 34108895 541329890
79461477 36083567 713579737
49095569 35667743 948344361
16057704 12973167 598057134
47935865 86010809 505043137
62060137 1843914 820315299
3546156 17420279 176222869
26649120 82625797 111644257
60069737 27678538 135240238
87904901 62719187 762836285
89866555 12977609 61930473
52537681 17314104 915525043
90918275 84602387 666119840
28577012 54649406 165886160
44941872 1450228 861316973
83221794 31192792 830744406
24394965 56671679 808805040
86044589 67090358 485942326
55354146 37819978 995908901
46480474 64232218 305556137
88630171 69973067 360276570
13903650 20880842 975706151
69182737 70021177 486985362
78789517 26805852 150014804
58197654 25522363 554976915
53712194 21378757 139739325
31328535 58505397 466220425
16834694 80568781 534642434
19116819 82196285 282377418
77954789 8643976 108165058
53406413 61812855 740479201
72570095 74617876 635714650
1763775 6561894 652871041
7935873 36662833 729315075
60585165 39088672 953166997
63876795 63056407 747543785
64048693 83784509 733654373
13778204 23582997 819447979
16823335 41092719 367732836
38106793 17468062 215541886
6363599 52902575 803636478
55587342 75316341 970362057
46844672 66605540 305858481
53540360 73260929 556543318
4948110 68581739 400327961
53618493 50224411 518047782
62068290 1864594 318704463
90308154 89755206 891251097
81773828 19999104 105693040
5916302 15839134 409444455
52274329 91131238 41669822
47359319 68195751 872458579
61347225 62914142 589541388
71793101 90367628 663532467
29012173 63513484 423816415
73394455 59487807 245483770
13245586 61639504 821376026
42716264 38420977 446960362
90437010 34467457 688717998
9571749 54868980 800288239
75416890 71079190 252540906
61216830 49981614 151489477
30971653 62892784 953122691
3467422 25528684 397678814
29723487 51213310 520658715
39505943 16864225 321826901
85682589 44533864 978970940
70653500 56054368 599587133
64539060 3377570 935806347
43947064 52323715 866241246
42236183 13200081 213558553
54248110 16670025 759967965
11586304 56316642 83061900
72112063 79391065 385906055
4178933 61956561 972364990
58947407 39527823 509573910
26572267 22897141 616516517
82740603 71497957 114149925
4913951 9319374 425230894
89480273 10346659 24503893
45206676 10379571 295207571
47329815 12023035 685208984
13268557 46608656 884637203
72060857 86892753 587280805
73633480 68635080 483518951
40165689 60985303 169168279
83740501 42066956 330892811
72045477 41770292 787157998
82203530 81581427 419615532
25730841 26949209 833423930
16311420 73077608 327131934
15804610 3192114 54376059
83854058 12657441 434911767
64143619 15600103 310938823
45464403 9652898 659866902
71993317 73819221 707265277
75719244 63926156 262896824
12910567 20360995 296952445
50946195 33140769 256534434
58981951 36552441 517231037
86723589 11161925 267919147
33269543 6792719 348809497
47705004 32303617 886943106
20551768 14100745 914669072
55023037 15414939 223797160
61174397 44777044 549163445
57369225 81483958 998106010
45936398 82567452 560663484
3695698 15423037 886553359
28817255 55155291 479715888
9840147 16479673 287396201
48161564 55386229 156597348
18791886 12144182 120903575
36444309 82219252 884244994
794343 86970026 657431366
24584073 71258889 59954690
57944837 15907324 139072592
63069839 55920856 340264812
6450147 27007069 44506485
30581708 75379734 489549214
62856407 45492567 848810205
64360424 35532134 268923685
83887044 85188160 429810702
68040944 12921112 447609081
78099139 86305549 628741320
2615488 69150955 605835810
31295098 35669543 22003219
72027961 79417641 799048581
25356838 39746230 904990790
55537651 82515880 27550387
33322236 53205841 312599051
55057445 82938986 57743976
44805722 27699449 654743347
88184242 68592373 186520680
17465467 79487440 335459340
10624155 34660486 665797341
18285580 48038868 900191700
53809901 87099459 546771390
33979997 1431597 69579065
65430719 17915445 382949537
5865193 12318519 582136576
71944304 16138397 478657840
23788849 6173445 109163916
81883574 43746770 997894793
3695015 5869139 152158174
53391274 11077891 17186553
21349592 78171214 847271188
12989722 650092 806885288
4318013 4376721 336494576
72116150 6733960 30377869
60522511 68830193 130084073
82620428 26309521 462643210
51582157 26570426 956325805
38112686 57256658 951785994
25671108 55911549 713544386
52498439 74692988 278645509
46431873 8439455 353919901
71353199 16921232 756756837
64335825 32302359 839056888
79986847 15373416 353899538
30855268 63829055 892905664
41359391 6856789 990103222
77562193 12495005 249585359
89299420 37681850 693781390
34978046 81444967 944566285
72172798 46891034 717516507
137001 37865924 863123163
57613843 10473849 183254206
55774616 24549869 532522559
