1
76499073 6164
3989897 10374363 154589732
27068547 12017353 863082949
4157055 15512317 765699653
9498812 13901624 477031766
18297090 20290684 391960762
3888236 24035085 796858182
26465640 8600252 276939265
12401225 14152901 630090801
20044052 14510632 741024738
18383664 12439840 24372974
11154362 11133218 976359300
28697059 10852374 825429476
3974557 26471812 602284805
10293377 11830363 63631465
3451713 5664796 824362097
29191632 12879878 668004697
9966365 23468429 979771412
15208765 26018689 490658601
27707011 19571056 481105917
240596 9636687 102584965
6549231 20808474 233265448
28277543 13913055 329960547
4573487 1733419 536315468
17153405 21271301 681099247
19664238 10816919 958931850
2756685 6450458 249394221
21247890 20559007 392164661
10956869 22846432 757146099
18673995 20011308 617772712
20573596 21738860 727447062
12750708 22526991 940266237
394966 200755 235277946
24714192 13203115 942192221
22270004 8096661 36418763
22348606 3908251 100988542
4977811 14217583 394994704
3246770 15761064 30387633
16175090 24963035 210152589
8838947 4047188 520213822
21496851 26258078 93751146
8484250 4512691 605033289
943252 5606938 612157955
9981523 16879115 135563480
1896189 4097385 715034474
8237283 10075926 146380511
7935284 5583984 833304448
8924544 18947227 274280303
13440677 24529307 919324953
22675669 22684869 727884946
1007055 5178661 805342688
13605681 2416215 637074751
10486800 27939252 19728359
23290135 17560762 451921801
29103385 16498660 328917041
4765608 4628710 493874703
7704248 24948049 42012421
26826795 24161544 156720471
13053211 5280201 276582092
20209882 27009715 263914214
25472695 3381791 338711060
10568739 4696397 268224501
10259507 18421410 301964252
28224734 9842331 116915378
7607708 29017440 337186699
23407557 7110379 258194539
9233754 7264882 85146315
3129987 4896232 241373013
18452671 24384769 569310864
9470185 26279699 126928455
9222316 17160871 367921610
26401730 8694530 822187389
8774903 11776135 726352471
12931675 25034588 90344029
24821673 4373048 160580305
14122183 3622416 742813601
16048459 1661326 805081303
19541119 24882402 743280046
13307580 22529661 900963213
6148684 15290490 862950847
12450371 4126039 989354571
25237930 1364789 105445016
28886764 3331743 763294821
28354487 2137618 818528737
19457861 19460263 447051917
21357216 8996722 251946988
19834739 9710612 370206506
15614714 19587489 37777402
5315653 10974394 906550679
9819734 17375947 90063930
17105015 22517718 569004927
4189138 22450446 615904817
26528587 4574106 942521428
4502168 9460041 582735424
24624260 183462 268751348
7597441 13011461 567761444
22810006 23718429 874324914
27618565 23591665 229726273
29146512 25026966 896792430
24685888 14629394 160284689
10790887 6357225 3074772
16932407 10448494 19161290
2695739 21027367 747609169
15399091 26752351 171553174
10204630 20430628 807354726
12982086 9594551 692747029
25587982 9947180 93178719
8204808 2418612 807893851
26748770 25182461 675487553
10413281 9295656 124579770
3513291 25325905 420765469
13277827 4760278 153402298
26620938 4661248 563935610
2372167 12080494 213419132
3126604 28347880 587104460
22560473 15881375 503497910
22067013 13340971 671646690
23919908 11634586 380878786
12234946 2427386 509101850
28340419 1267004 685658609
13596884 14808877 783716073
19438204 12123896 29903487
2952888 4997298 368078605
19608492 9411125 380346303
23269221 20077289 362391325
170518 15508703 760095997
2064260 22118311 239508201
23736074 15799151 423416596
16484232 1098508 281727545
21157439 23014477 649512057
17324011 9424823 53461773
7270307 10509605 933156489
18267971 4690017 9064491
21032728 24505691 802168632
15777573 11257794 520083119
20854048 6388767 831706798
11427820 9352387 310425197
9549981 26179740 755064559
15500628 25661764 527583644
6929577 5636423 95369281
25694975 22035786 527537828
19756086 15964936 688253578
18040453 11997493 367612878
18103310 27004552 791079502
18262528 23593987 68382067
7757251 28217358 913520741
1519700 11208677 64001790
25941320 19707122 362389561
22230011 23082019 617325891
6089832 13126170 812572988
13894482 27568733 47502980
13130844 20272273 326970058
5120283 4901415 8147765
8649004 21414944 592635988
1339217 10284852 628561619
16016131 14162582 490562790
18690825 25294604 414338957
16699086 14979903 361507516
2768601 8091319 552801290
21009872 16475080 879269156
7710674 14316247 129926926
22137612 21056673 624229843
26611983 12834377 145554965
22564327 25453470 131688508
24737594 17993612 16982153
12553826 19197372 63332792
11848774 4216227 455403499
17662671 13337666 91534913
8215577 13842269 673530634
13620064 1189 611655071
1138025 1496920 411894261
24098800 21571952 66999259
15485933 29179690 44189053
16686951 5187508 795713847
20526796 14222505 138241260
25432904 19360188 25197079
1900669 4827578 261022914
16056697 13519764 903687230
28514257 13285474 536313062
17020888 3513867 804994886
3281494 4141588 448804543
9904177 2431987 194189796
25539619 28583669 857388955
694362 1586149 578754954
25736349 3770727 794052705
3768054 24147874 830891474
1226022 1616427 383974466
17892716 1256211 103569999
15703764 25993774 296756153
17437772 26393900 603741376
5135350 9871312 566289036
16933752 24091329 581820492
26288951 4309731 873028985
15700478 21826834 407712320
1099396 24658759 308479194
16670329 28336309 679757796
3485964 16853222 310407804
22520259 14983196 315379572
4732058 16573661 316280800
9359599 18105685 934428508
12244927 18026796 906611177
2005432 23820616 38843019
20121491 13136398 492678879
4361799 11411490 278202005
17895420 3813577 282020717
16744625 13659861 904194970
919484 6834768 236718563
9496360 10058407 823968807
13975245 9800741 405355609
22988030 25686663 521737600
8882402 19372894 482700109
11363102 18102100 266571029
15044671 28317764 954618115
26810735 4565484 735009130
6281185 23152487 409991440
26435292 20259113 954565619
18922298 24842191 746260566
4925266 19216644 996080116
26901330 8862920 233143279
2500060 2527987 820824274
11553443 26643880 291616839
6747046 10632537 610777734
10124681 19984375 391165780
20720794 27731375 975311892
26552237 20894189 388856856
10707680 19906812 210087546
1941707 27552910 779032449
22790096 27608233 339808067
20209402 21805666 701015702
16460838 23741916 223807201
28273489 3628765 928707298
23670405 18993458 949959145
830813 15515974 369185111
19382219 331818 854563532
5319502 17125721 22369884
275036 14143326 986307764
25194426 26974037 670274389
3138396 21832856 113246670
27068457 27941494 868010347
15958474 6204225 87855845
3818227 1707922 854983355
20014619 26224856 120438050
20402388 7062303 138337304
7243246 6542848 852976857
2532027 13176517 506907250
27963838 15190746 526945919
4599142 19834143 455145293
23702939 4661407 370226490
14273847 17394743 318396224
10571870 2746253 21851287
5295620 15502665 508331280
2072144 16658190 802055755
3411931 9019541 720741698
27617753 6712011 908122163
27056466 20243311 620228071
18694207 25132182 897052366
6497138 4934777 563456120
14231272 4109538 279629322
25932266 71861 490653961
941497 17712909 937262161
22221378 10238102 228798794
24957083 12588906 471239038
22623431 12742249 576039195
6208787 13559699 687802720
3813190 19670544 370482240
9801442 5188881 211936198
26482689 5629737 869553393
615840 24192572 829989313
8336984 15006276 728678268
25113314 348665 17909917
27098436 25767423 387056927
28044831 15626694 968244212
14321699 4379009 89553070
6513498 20954999 820341114
10976489 28778326 867156118
2617509 12339498 317238842
5698880 19418018 476223838
25031866 9238792 342021666
27256423 17302430 804662238
10148165 8974243 269470408
22336619 10641959 282467915
20945544 18420040 577397748
27002373 21814588 827128533
19908223 15267909 764067218
20560243 24153404 209674765
13200136 1079926 213839858
5297121 17696797 457110314
18246759 12063798 253405391
13580157 2925734 228595936
20958918 2405079 979749255
10220249 25869321 614322287
1614257 3579313 294546588
4082983 6427380 335494921
8000601 14541626 901343627
26874233 9808854 385895543
26582447 8425799 250789101
9737517 23743704 955961153
17904302 21693453 952097931
4238669 375450 969880826
27982769 24352468 30514707
6634508 20268115 605805544
834768 3091641 41882061
19460368 660404 796655824
19651255 19838701 310833557
16283619 27209377 435513411
2844481 20806878 482027825
19447455 27612355 71210137
18979 26756641 884955063
2086490 9876613 285810727
12966766 28080940 198001637
3663288 15091077 499509372
4059433 11033033 581532772
26399128 4656434 878108798
20047931 22625131 34563579
13892724 4012588 464114159
23759619 17579989 414921305
21929591 10408037 511744596
2805136 648450 394361583
27930613 5235780 422837801
6099479 13142459 350494431
24331867 23956123 643119314
27598108 7822112 436904278
4221838 10874522 609521959
7238336 2707104 391005453
3561522 12151794 179275299
18053151 9601151 505490481
2340149 28754921 337237179
8965512 21616320 885387793
6566988 5093349 644420694
8884461 18882703 702752072
24538570 1398922 566784727
25882606 8417395 238266831
18554381 3960868 989412025
13078844 27471843 310697712
12909058 11073361 267436515
4285378 23116683 489911702
7936547 19230513 670362965
13260729 26225585 380774815
7194645 28849390 288281164
19984894 24571382 651848560
5597308 16223180 224838269
939629 28036906 561177420
5354314 18684538 519807697
13929120 27332524 42233839
23533613 5020017 896365261
1327039 3225653 598948452
15955856 7693631 957739690
1986503 28139526 115043169
9428414 6652247 844274552
7821191 1756761 548052959
9325625 26973927 461366293
26502870 10708792 34600572
1524479 465982 339473367
20360576 7809081 303700115
17082296 18579745 379699800
8778528 15586661 327600063
406645 19947638 418598667
2611841 18462496 955864827
20806425 14202115 328743927
26226452 17557229 275756854
17842207 6398044 830494308
24205768 5698302 185395946
18038749 7464748 909643403
12894330 12190091 205970335
17898012 27272320 708842657
19767365 21699597 434543363
21096175 20343286 991186225
10770871 16063146 69054471
3831154 24999631 975393773
18014441 28961458 793964410
2728232 22156040 620614924
2777089 12517936 44659389
13840537 2307130 760592584
23834616 3942961 765907349
7019942 9245533 904210810
15623795 13591774 981481428
21853088 27292351 956603410
10273550 628386 592870026
3770466 7692758 494315238
24903395 27405948 703596536
24224667 5154510 173647065
28875661 4649011 556865195
15086281 3796224 628118407
7102197 3391195 675172040
28034046 27035240 652851672
330597 18192429 502971922
14755710 17729925 259720709
11561574 20385816 993386956
6072542 2461009 796449502
4286324 6201250 441272164
19397314 9759765 90482215
195047 13607176 626382287
1938966 23983660 218248742
16731018 16538409 897400362
28758334 22209189 872293636
9806212 20417311 312805575
567940 7476713 799504858
27865249 27923043 446100265
11777518 17119158 913921523
17712042 9310159 550786629
17129934 21248681 201120449
22808647 28964348 47264090
20165892 11758296 995533671
12388289 9723785 15810601
26477581 14162460 966741515
15563562 28047483 802978477
3845034 4246736 768267619
8458335 3599645 953868758
24003896 24086691 984655370
18490942 3127744 715104853
3401298 3854602 229002072
11870442 17385156 215692876
21845828 27593850 786404827
11980926 2501099 560325587
24719751 23237516 293784088
27325348 22052129 432099682
6982712 28245875 263799172
24007571 264585 212105437
27276442 22773435 83821977
14492282 3024299 109281660
20105198 15964279 253934331
7140736 11073452 573753753
20541200 2766267 962695084
24919290 6843971 43067133
4053041 11929474 146571414
17168376 672907 832296499
17226382 5648133 721131511
17174872 4110798 504364843
6176192 23136570 121226700
24658171 3331651 600966653
24995219 559963 715743475
6941229 22246538 544781942
22940707 21944657 58039034
7685243 15809243 538519695
28131078 8145477 777854233
370740 19993242 664918568
22813944 19386688 423397515
2718680 24289096 146650128
19103705 11909681 223398920
20172986 6021516 930407700
24821343 22484075 638427584
8733049 9301637 797387040
6620153 18711913 345757074
11586264 28587239 559319238
5534171 11940767 762061070
26181432 19933519 229618749
3277992 19378774 67111631
13509592 16750364 829472236
15515923 21350695 609710077
27903266 1614033 568009792
22598223 25882351 851588640
22553192 23415420 539425042
7330436 28865471 528280163
17747521 19656727 132169432
3389010 20059898 780874595
29190338 25413104 119636113
25432122 17230560 635096345
19159724 8658578 10616466
5356210 7859677 581882192
11466629 3416791 104351447
7114989 26289836 516926239
24842716 4476465 95700427
10353353 14684288 631490847
8401833 9515989 146502533
18089948 16863849 847540205
6195017 6421005 456139827
10428126 28618689 923880689
22546177 14510581 751391812
8749112 15191558 820975417
5836555 22513773 506223287
24597645 15166035 239668407
13302061 21142249 895257849
19995682 3843068 479482244
12248733 10444222 613965144
23815570 4324925 148778493
24151202 25602402 336136971
25069089 6411193 383778006
6692848 17311277 543538028
28965431 5517215 891937844
15872666 1816676 241976638
19944531 8328437 525166618
14667819 25540610 821521952
22713814 10245355 709330192
19673371 25772944 881083712
281392 9232675 155186479
10465851 27319782 619793245
18650353 15500802 582592206
19806376 28459562 110404033
19361971 2556979 446462188
23118842 9008920 467692732
27586736 16511743 620277340
24969818 15472526 190844950
13304099 28815813 2118106
16835836 26142375 795395935
5117317 802391 259129489
9766812 7576364 818198913
11266273 26316363 859480020
22013368 7551035 172560223
1576320 1358181 947270906
17022301 11532277 990838135
11206585 14452528 40309934
252174 24197754 791043218
19928547 17342956 133359803
19516449 9055808 586546785
4178615 704144 386078280
28715881 22751153 788063840
17214516 475330 68638760
21027302 10206653 938789148
10799717 7601078 40461534
16424199 6785823 619332205
13752947 7099952 594807784
4122068 25723538 818774275
14173012 17361456 810127959
13753551 23276001 703729474
21598485 14469222 128672686
24291327 27173422 526460696
24640865 7972933 742188224
8083156 25598605 201227859
27794796 26326907 879405565
23634049 13552900 449695182
16049401 18893424 84287539
25325686 4979510 849300245
18569710 4203600 125879087
19321359 11564669 822166184
21431825 3304225 674292467
12179554 3341634 186466609
15141260 17545078 515853608
5374212 733344 510443108
7973930 2145682 354990941
10219634 22690341 45473917
5567665 13840139 99056186
2132882 20902616 970172944
13791912 1336996 993827690
8077620 12026160 253506513
27208106 11060391 385009246
25200222 27350324 832140567
20110419 2831899 74030970
20218599 26019545 473781565
11148954 24216837 172341035
9107256 25341556 298471336
12924300 15903776 266957073
5087843 8707857 705616600
21283177 1446268 105655018
19999073 27706885 808410976
15350837 19348098 175477433
4427530 13783907 115909904
1437098 17300915 263311953
23621694 3439635 682410526
8702610 3056339 630816320
17970086 11557533 798953577
17337074 4837662 452681694
9928568 16597112 888082290
20493310 2397
12997358 5587579 66701798
9128492 11228705 310474075
16788787 698188 483302495
11212782 15701262 234980277
17453601 14514808 355280632
9598218 12955038 65064252
19352203 15070867 15243204
14575603 18834057 115869932
7560659 15181638 181177477
9783141 9553332 699986780
13980128 9034819 141850565
5843708 4945067 503748937
1588465 7185884 444490118
9672762 17266764 711861178
9589693 6987825 414730061
1532401 20331257 90866929
7628865 4007167 55792101
15309607 13474223 995020798
16015335 17352057 299744879
14819361 797740 881885815
4918275 886962 329723193
610071 3798705 979042963
3482605 19450991 23248004
1199630 19326220 98839252
17763337 3432423 509568462
16039348 7405971 847050966
7520347 13676708 890843977
3021898 3338444 407430488
11459459 15784159 181535342
6741486 6329369 230751477
9408552 13863648 159547747
15235803 1459303 820178904
3752432 13534134 757755818
7526730 8226725 213117644
19234308 2760237 539860502
14783528 4359115 871919528
6115198 6558891 591841733
18678175 9778967 60492138
9310737 15691515 77443262
10299062 3140217 781509828
9493725 18216249 427162724
4811949 8775632 800272208
9154448 8119959 682048033
188465 19666791 764529750
16895808 18164486 477806343
3252906 18887232 828435314
16889320 15728024 800278386
11663595 11720462 261066782
3495021 17362966 825095690
8342117 14581040 252042814
9360097 3130155 384942492
9276436 6073355 207999602
14568033 2473049 838087234
11309649 1892731 256264685
13204787 11304351 564602604
754901 7217271 292319292
18694974 20469923 826273094
15574326 15316210 555199303
17399928 18401848 13326299
1796236 9302198 212077118
11591928 15814725 293205385
12235443 19102979 602794089
1903415 4755915 215986256
4980453 5293285 433025934
14527593 16701931 436049553
7492794 13259882 307378383
17572241 16695031 208961995
8963034 12022323 761539544
4662395 5288098 486825166
7975466 11830114 455241466
11331617 5985156 348247951
9964008 3439764 953372241
5390075 2751244 676532813
976848 11330612 486799650
10463673 4991628 511591373
20342962 13697885 33314336
2374796 4840955 606809791
13707687 2615014 440433537
17041475 11219331 937385919
16936654 3072833 523949017
3535368 6658692 705293905
18696346 359348 238612603
9572041 12760729 717574964
6426368 6771471 399166613
19231597 2151779 723987416
19925237 16161579 130040121
4193536 1253898 345585717
11565343 3356536 282764081
13561384 6758515 669854292
3559423 7285496 869391434
1269038 18052465 171935213
6312180 1516608 939667179
14797997 1480835 189879782
8194086 4292152 450822396
17192072 15224426 798918490
14671482 9076526 914227446
2976507 7143923 156034328
8790312 10578223 781971275
5614940 15026755 721543107
12946852 4325682 802887216
5215634 20291642 234984612
13601435 9818093 149909757
3593692 14945652 344437060
19777587 10248142 197607635
16083297 2713332 167167403
3094006 7296603 967927400
14902566 10288186 635826124
1769261 3319618 170321489
19157614 15561642 304009365
9715125 10188980 848625721
19633332 5756623 618850970
6471975 10549727 735285022
11574819 1674069 58414700
7220112 5870046 81616021
1328991 13889590 377525752
5595746 12913406 780720252
17215087 15202960 823432817
20142397 16359768 333532345
5144147 809908 615998112
14262140 13226597 710669876
15122991 20436779 923603070
11884602 675790 921679526
1756916 5066861 363780808
19211022 13266633 207494163
976349 6306052 870943317
9440472 6608974 404605132
5238180 15738936 419463908
1646138 2806424 856421153
14340353 9126674 536780124
6343715 3945685 606355504
8512416 1436209 589229069
6481719 14052498 147045025
16797691 13123395 22046143
5492912 1018038 611386478
12332365 859267 285597456
3341493 20359645 358782157
6496055 3366481 523539684
4259854 7230325 558161471
18195297 10218028 733075634
13772962 4315893 405284751
111794 10204864 322016122
9405871 1625016 815750678
19420985 967948 833042004
18499168 10910816 63918477
12383449 1530075 348839557
596823 3320428 345316996
20427988 2144223 403794190
19238338 520420 6735261
19926001 13910857 439460200
659883 17679808 243227832
18937452 8775863 735797034
8151171 18940977 198171064
12982221 18581508 895869416
6323239 3432189 113860862
15735711 158566 87060509
7216200 7267536 845822908
1493189 502590 390975550
12960395 18136099 387730270
16607350 10535784 241149226
10828231 18033250 534441847
1292477 19941067 861467788
16495433 19040906 288526180
6907413 6725669 652055003
16621865 1479336 492194060
11620190 18197565 215907410
4710170 18802447 177644495
16455473 18004699 394062583
1018545 18628402 781588629
8772764 507297 605378836
15704919 11713298 625428488
12429916 10172572 373405933
8624226 6921666 700485979
8029137 13594793 225430004
8925832 11690646 870317706
5697752 14931074 472968499
584288 15743003 161938875
18236233 2992911 130163096
20430567 14760243 248007589
1153138 16559097 974887639
6472658 8520465 732759419
3496213 17302237 168498251
2041574 20490789 819585575
13398517 13958745 556653678
9776107 14100317 500987693
6566415 18680751 270202445
12367043 9836832 472584519
14966504 2724412 453633312
18776398 20332509 634334726
8754542 9759403 119449459
10997570 8646440 42437783
8639400 14204893 619909577
5032921 17351873 177515811
7979310 8759877 481964754
7434888 14280492 249120763
19949886 13517587 54681833
10943097 10699950 923926352
9207403 6974938 735753515
4338758 444876 335821772
18346549 7660637 138701139
4934525 3388868 277337915
945856 13384614 275133558
1980192 11705939 247548932
13880112 14124769 401430839
16188077 19813366 702907983
5790985 4860202 416014468
19930755 20415354 623097851
8221343 16005763 706591340
19081936 14537676 967781572
12842002 2862348 751499894
7491179 5964492 200051363
5781007 17695365 866607993
13754427 17624482 299245180
13494079 8622989 896069287
6573902 14245015 602677443
15059260 13842563 430493582
8659062 15891084 538570256
17725205 7598687 732218801
2011396 14844753 45217990
4447910 8153051 638566713
929265 8746730 668814018
18656977 19137798 430502339
13270619 11701410 871422467
14366079 7869156 92682084
4605881 17059375 369808531
1256312 18502030 911835677
6933144 4075236 748905978
1115408 5574195 488194557
8036753 15771253 400648570
1257693 4339345 1690656
10322208 2499927 893681075
9528662 17547445 653150823
12038073 1887565 318583761
8436105 13086321 486657056
788434 12465504 574769440
2257216 14718546 190781642
4247995 3776687 395721024
19037839 623015 23236849
18245119 3284001 189216611
4916869 15565753 207076161
11330835 12549114 206045223
15703608 16079301 977440060
10729241 13731430 131444440
2701043 14340937 399727687
1717763 18044669 818466350
13326014 17111487 612873835
3208269 1869876 433857249
13273131 11732296 588928702
2410077 16920787 74001429
8730509 13046934 718347835
7903362 831622 204530903
2575568 15669524 462089487
17424135 4196037 134802429
10814606 6130848 662665243
3883929 8217035 331402844
3915590 6068953 571639810
6974253 2100022 383497777
16202080 258496 207162635
1558441 9141649 167776932
13234620 6062233 78066559
570632 10383435 754673734
12284306 330714 306013649
2857499 10993109 8711828
13421802 11025616 173494133
20219030 18384992 273330980
4582936 15186787 460406337
10996775 12112450 42659278
18262445 12383331 967019285
14522892 15859349 724443143
10686243 9061653 834394514
9305875 20244392 3935837
19154596 4747068 829542381
13643995 7124537 624194458
7735894 10885161 783893340
18785888 16778665 125115444
13169717 9245782 502529891
660233 18876371 462675433
19439535 4766015 553758952
8043424 11813884 420963700
12837774 8965603 535231534
3861010 15278686 566057249
5004425 7378685 38463291
11197960 15306968 575531903
11324503 15443002 594327485
8621618 7482342 170739110
16600953 5305410 255786424
8039159 5135549 529534129
8665765 3723283 562554830
17231996 7889726 390512334
14090402 11007472 36107342
17057697 7422509 306852222
20136911 2768903 527815389
2803277 7853430 232673072
1135138 6306073 125115469
16288255 7743617 844991373
13206237 5073973 83213537
19677261 4216824 432559175
14330060 4012488 419676396
10731103 5514420 233011888
11178454 7945921 463803509
11664200 3154576 141039805
11262773 15672754 658958886
8295055 3805570 822627300
13910452 4798799 128286908
2351551 14231497 943664763
763252 15988677 615638616
1026455 5001416 441912302
4258546 19373172 782852944
4374109 4591562 763080050
594966 13741274 997585038
1878958 16211189 740750683
6131789 1265198 833175640
16613151 13972299 199908847
11419364 7975577 352185912
18528190 5684549 215459619
6662007 10466243 557284982
7759904 17839556 351302832
12183761 20081685 603741271
1976471 19200135 132042088
19613126 19561029 707829602
10166326 17485486 845360418
18651526 1932816 169339639
15937219 6454404 841330680
12602741 17481743 444456043
15510245 13144135 859964217
2946240 7039131 173335508
17968193 13307565 210045868
7329701 13320062 441100276
3583575 4576476 81709147
12721327 19714729 332706741
18035864 5317785 130983918
3692639 9422672 129074876
339611 19864233 201630956
6075184 2906378 43421228
8205291 12958032 452131841
6121289 1315397 524142547
17607568 4250807 911299087
10583749 12684336 585247381
7607290 20013626 771310242
3240474 18744844 650490596
2687533 13330177 311027193
4169253 16877282 488611085
6464572 13628996 650633263
17252638 9150806 205902436
251638 10288904 510139080
2653159 7145731 760405677
18006922 6291198 534048822
13666429 13926807 648285526
7701832 3409844 533615379
1148658 10958954 93355705
5047456 10340195 401644954
9253063 16237445 347750702
12589214 11804061 313781612
15609743 19617920 17522228
19366422 1934598 153968876
20259629 5717077 196389095
14301715 6390896 696912001
3894755 14667919 694696534
7875956 8575080 514034482
20133989 11386562 574585239
9082969 6420035 86989589
17786227 17942795 103954507
5552897 4689151 409390555
2051431 19990703 946382835
2210564 8766365 238746710
20366684 5682752 275604273
1518376 13518201 76067818
17523725 4006082 215878145
8008834 17657674 970820556
5167720 17377927 239248415
14794713 18052424 557259838
2771090 12769311 533948136
8562972 11019443 35557184
4798749 13564740 69182961
8345752 4175799 775826345
15666405 12078311 34741942
8477641 7298772 882203455
8137665 6929340 592755968
14743808 3751685 208366993
8200916 8868663 617460124
5598636 8403577 921689653
5684364 13891711 995227530
9068897 7189732 855994370
16759083 1989645 210586309
8794559 9694934 93848899
17769141 13432774 669833084
9060021 4473290 491955884
16381585 2064883 667640968
1314235 16938761 897169073
18236046 3387352 793091237
13791583 14785541 168816592
13994957 14734359 751383341
9534727 9201994 390822812
6514134 2820666 511796325
4298159 13910272 333841997
11998416 10023759 740886538
1681628 14654514 269328977
16326773 14651436 944822868
18261354 7798073 510910902
424196 3481430 39742021
9292363 3301540 805289390
4252621 2514881 739887916
2645557 13863734 269231467
19828519 18074394 682648366
16624999 19831963 43377806
15069392 2001713 584935107
19316775 18314263 997357015
15557307 1490714 737776192
15921619 9383720 895811199
12268604 15225444 23765540
8779718 13855753 223726042
4358987 14811694 166385197
9198485 3569000 462338309
16909235 11591557 669327784
16003168 2423807 278108237
1908583 12789561 707634870
7375255 4507809 174721827
10851217 7738033 209596746
11431119 17764280 209219556
11105713 7871299 162228101
6272378 9746959 908858913
6221951 11905405 937770945
2343662 1066024 859552791
18642190 8401407 795348090
5878951 17768871 280982494
14187606 18468304 76153818
11896158 197302 256536085
12915569 3957467 498104671
15246193 15005013 122328855
20029106 1088387 937138450
14882596 16901545 25871086
14893118 4404426 368658126
19276286 7798682 920261474
7727744 4819389 173306246
10178325 19754978 234015187
5316906 14967491 685906955
18199681 11836165 145460057
15375020 20010741 973818683
16753776 17426778 709699411
16833889 1726266 391140223
3159708 2546788 199721180
18275343 17293358 631775893
10360422 6368656 463223908
4168493 4082108 114904816
16937634 5676250 392082821
12928608 7314145 685200988
13414281 1304968 373420862
5449314 1161304 880508649
9464973 11693996 958199936
584529 2576235 3815576
14574487 4811155 510868343
2384780 14540311 508098570
19245959 16402461 547090268
20388725 6751634 574240116
7727182 10809959 435907911
3158435 12829210 226404996
17679140 13638679 899215839
11612256 1138053 225319989
7633855 522061 848525983
18425300 6632882 953764632
9045257 3094707 580319299
17337076 11737310 890017437
8906472 10790639 889819419
3494706 19319657 674079139
19648589 3868475 775451915
6797174 9703833 793984230
16222085 6356717 79566213
14125872 1174055 863004515
19429464 14381224 555901946
9721044 12495921 415393405
18428580 19172570 107947267
8652072 15139658 423386618
18531584 11009685 496301987
14457880 8977187 455398197
14641312 4611931 353754591
9804321 2110635 694371818
19626029 4718382 645333848
8344524 19450422 399354605
2357607 16695223 469184979
17961075 9185036 450921424
20424870 17437807 225772378
9591693 16786704 242710389
10172101 19561574 323338905
2510604 3400711 167239855
18142603 2863410 437624702
9091024 9074375 652490725
474093 7584322 378642643
5294930 19845676 417717795
10150161 18421155 773998929
16863269 8622182 828165221
8471900 17037382 61611436
2336286 16608668 874855361
19248155 8060905 425281702
20208494 19335389 112670926
17502475 9590249 680281748
11730992 18038699 926073061
7183096 6069462 448026826
279754 14732702 664137525
9704023 5984965 140730107
16858939 1521581 828433586
3785085 16421846 735394122
16837649 15214970 553437264
12805618 13635165 769617066
10764598 6571854 860541177
16877142 9608105 395972906
16162004 2339350 931388964
12413285 19523305 467672127
4893278 17789726 732803378
5719832 17826209 824907017
3497682 1992441 79330685
16591709 19885222 512611447
18116848 13872479 342206496
10359297 3587679 102092796
12466440 17626185 240102416
18277804 9544224 246635874
1226748 7034992 971635626
12780513 6647406 563536333
5100819 15087606 612230995
12733202 6233735 853204078
13024301 10502962 481005907
1112050 5345614 400479937
1900945 11072106 325871996
13726777 13407041 751799579
12875373 5607379 332744673
11733888 15774059 316638598
16091867 1848285 363458377
11555540 11584066 101831187
11470004 3045892 271288167
18087076 12199611 275259852
19946524 3265532 601839402
4598039 213336 584872219
6436832 7169273 982744767
5709231 2085604 764894554
7899074 6202538 249124211
11227315 10403579 809079682
8267568 8399663 617612444
13620988 13785481 551685242
7554618 6519236 663986778
18082438 8626188 105779774
9310630 8938947 21786997
14837136 4231312 974995567
6543084 19994233 453749149
2962601 2703346 567149819
12262106 13820577 583440511
6058313 11627627 564883848
19797710 3650508 94356536
15358793 9285898 261131980
17220042 11245150 768230213
17689826 7448268 818509617
15862638 11107196 988747155
854559 15920417 10902820
14732692 15899897 348949868
657319 12571932 83438960
10121215 20047334 961847832
7688510 19385869 644200513
7101534 13690190 688054714
17086331 3213925 546086545
2055184 3214937 56233031
13840220 3356668 945258615
6705050 4315829 882333497
20140663 7060702 148747214
19835357 5708244 368286245
7789953 4807996 947743010
7660591 12101709 80690336
744126 11625734 687892526
10722066 5995661 517988830
13868126 13434305 504953181
7372010 18203257 415886441
6802015 521964 249305222
3435447 9852413 123288910
19238144 10390826 450797128
3682022 4707790 186893345
18903389 5941374 372363362
7288255 8428770 66159146
13432876 13049827 73065261
10265844 2400353 318036079
12711377 9694674 94827894
2922277 9417044 485038049
3120011 5810969 626162259
8387969 16160827 900111736
6154687 18905505 90906789
8850184 15860029 168152532
12788546 10551932 818279761
10003779 17786828 887902998
9053807 19769030 578006915
9616611 1997381 472948158
17699180 17480566 139886417
1743621 10006934 262308756
8984246 7123451 946298907
8099372 8379303 466383827
753995 2102716 821417927
7725075 9335908 516782113
10465353 13331824 879939903
11766649 19106906 860298712
11883457 18376043 200677184
5955457 173092 926840942
13123462 10252231 116955656
7867258 8008017 474819386
12051354 19090776 142173186
2686952 1451477 999013418
159174 7526705 563471693
5962351 15284421 827216453
13854892 14420934 48449398
4685955 6400594 536666446
4602278 12125579 55784375
11587877 7406287 617901579
10284785 1030828 38567555
13360390 12787952 365032091
6957279 11783096 559120708
5028890 18443191 618126583
11770311 18940534 290649632
19414433 20074845 270853654
15827465 214037 556367410
16930661 553476 248625720
14273181 4935081 973953918
12381153 3103808 863757445
7333663 4469800 836287783
19325949 11033675 20872047
8112117 12149423 675601482
20451538 12707007 487266799
5271883 18591692 494014617
4581147 9982169 645180351
